17/01/2060;GILBERTO DUARTE;80399819538;754.76;false
16/01/2060;BEATRIZ ROCHA NOGUEIRA;92955765400;1064.15;false
13/01/2060;TEREZA GUERRA BARRETO;78118806694;588.83;false
13/01/2060;PAULA ROMAO MARTINS;33974945500;1571.78;false
13/01/2060;CARLA VARGAS COSTA;20938919263;1724.64;false
27/12/2059;ANA CRISTINA CARVALHO SA;53350648504;1926.42;false
26/12/2059;RICARDO SOUZA;41910858635;947.9;false
15/12/2059;MOACIR REZENDE;75745738550;427.45;false
15/12/2059;JULIA CUNHA;31472453598;198.03;false
10/12/2059;MARIA ROMAO LOPES DA SILVA;46878085101;686.84;false
02/12/2059;JULIA VILELA PRATES MENEZES;95632700772;1949.77;false
29/11/2059;RAFAEL CONCEICAO MARTINHO DA SILVA;96856410924;1053.81;false
22/11/2059;PEDRO DOS SANTOS;19169342943;1448.03;false
19/11/2059;LARISSA SA;39812054910;1338.09;false
11/11/2059;ALESSANDRA ALVES MOURA;69236597768;1872.66;false
11/11/2059;NILCEA MOURA;71554106986;1620.36;false
11/11/2059;LUIZ ALBERTO FERNANDES VILELA;24902457351;663.94;false
11/11/2059;LIDIA GALVAO CARVALHO MAIA;68354338146;1409.74;false
27/10/2059;GILBERTO GARCIA;83205816763;1448.12;false
22/10/2059;SUELI GUSMAO;10608209004;770.96;false
22/10/2059;MELINA MARQUES;86141740764;1149.37;false
12/10/2059;JOANA COUTINHO;67662806475;1710.43;false
07/10/2059;RUI PRATES DE SOUZA CASTRO;35186835293;1585.64;false
05/10/2059;TARCISIO NOGUEIRA SILVEIRA SOUZA;49028531978;1414.39;false
25/09/2059;DANIEL BARRETO REZENDE;10049789002;310.26;false
24/09/2059;CRISTOVAO SANTOS DUARTE;25388832693;611.64;false
22/09/2059;LUCIA VIANNA MAIA VILELA;36052752956;1618.0;false
22/09/2059;ISABEL GOMES GOMES;46600660997;1001.32;false
15/09/2059;CARLOS NASCIMENTO GODOI;68729890951;1249.42;false
07/09/2059;LUIZ CARLOS CARVALHO ABREU;23415251023;430.24;false
07/09/2059;CRISTIANE MACHADO CARVALHO RODRIGUES;50522217477;326.58;false
07/09/2059;ROBERTA LOPES ANDRADE FERREIRA;63687348713;1067.38;false
29/08/2059;ALAN GONCALVES COSME;37241328782;1774.61;false
28/08/2059;DIOGO CRUZ;23082800029;1912.5;false
19/08/2059;TEREZA MAIA;13782164958;1384.3;false
19/08/2059;MARIA DA PENHA NASCIMENTO VIEIRA;65526519237;484.37;false
17/08/2059;CARLA GOMES;54517059198;287.34;false
06/08/2059;MARIA DA PENHA GALVAO CARVALHO LIMA;18997719659;1233.22;false
03/08/2059;ALESSANDRO TELLES SA;63873425586;978.88;false
01/08/2059;JULIO CESAR VILELA;26921310103;1042.18;false
01/08/2059;MARIA ROCHA CAVALCANTE MARTINS;91395565076;88.61;false
22/07/2059;JOSE AUGUSTO OLIVEIRA SILVEIRA;64427647390;1737.22;false
20/07/2059;ATILA SARMENTO CRUZ;78990272206;1328.41;false
19/07/2059;OTAVIANO LOPES DE PAULA GODOI;91028511994;1648.15;false
18/07/2059;PAULO LOPES;37771661901;1768.46;false
17/07/2059;PAULO SERGIO GONCALVES MAIA SARMENTO;63894375071;1244.09;false
16/07/2059;LUCIA REZENDE ROCHA GARCIA;16802555710;282.46;false
13/07/2059;ALOISIO GALVAO COSME;30931228742;1992.39;false
13/07/2059;GILBERTO LOPES CARVALHO;40911235428;1384.26;false
12/07/2059;HENRIQUE PRATES VILELA BARRETO;72405652414;1320.14;false
12/07/2059;FABIANE MORAES SILVEIRA;57239139599;1684.35;false
12/07/2059;RENATO SILVEIRA;47700238388;1108.92;false
11/07/2059;JULIO CESAR ANDRADE SILVA FERREIRA;96187543628;1728.78;false
11/07/2059;NILTON COSME ALVES CASTRO;91476179197;173.22;false
11/07/2059;JOANA CONCEICAO;72770155437;586.21;false
11/07/2059;GILBERTO CASTRO MACHADO GUERRA;44289966543;672.72;false
11/07/2059;JOSE AUGUSTO MELLO;53043297423;738.69;false
11/07/2059;JOANA MARTINHO CUNHA;01646741952;1061.28;false
05/07/2059;KELLY MENEZES MORAES MARTINS;17316037815;1962.99;false
01/07/2059;MELINA SOUZA VIANNA SARMENTO;79968210135;574.08;false
01/07/2059;ANA CARLA CONCEICAO;98024937984;1968.23;false
01/07/2059;VALERIA GUSMAO VIEIRA GALVAO;14391383458;1196.13;false
30/06/2059;DANIEL ABREU;35604003742;101.9;false
18/06/2059;OSVALDO COELHO DE SOUZA;25252176015;104.68;false
10/06/2059;PAULO SERGIO DOS SANTOS GALVAO SILVA;78032016569;1178.47;false
10/06/2059;ADILSON TELLES ANDRADE COELHO;04275134741;1719.46;false
10/06/2059;RUBENS NASCIMENTO MARTINS ANDRADE;55587416989;717.4;false
10/06/2059;DIANA DA SILVA NASCIMENTO;44620693483;432.52;false
08/06/2059;ELIANA COUTINHO;72570494023;247.47;false
05/06/2059;ADILSON SOUZA;83393481828;972.34;false
05/06/2059;PAULO ROBERTO MACHADO GALVAO;22098070032;521.35;false
26/05/2059;EDUARDO MACHADO CARVALHO COUTINHO;60392924024;1951.18;false
18/05/2059;LUCIO RODRIGUES MARTINS;57757340135;475.01;false
18/05/2059;ALOISIO SOUZA VILELA;17941741287;436.39;false
17/05/2059;JOSE CARLOS NOGUEIRA DE PAULA;89038500638;1552.9;false
03/05/2059;BRENO NASCIMENTO;48263700631;1574.27;false
01/05/2059;LUCIANO VIEIRA PRATES;74098237364;1280.61;false
30/04/2059;BEATRIZ NASCIMENTO NOGUEIRA;29389636698;1838.2;false
24/04/2059;PATRICIA LOPES CARVALHO;57534091476;1023.02;false
19/04/2059;NEY REZENDE RIBEIRO;40711360610;281.91;false
19/04/2059;CRISTOVAO ROMAO;99028217710;1299.45;false
19/04/2059;MAURO RIBEIRO REZENDE;09379851473;734.3;false
19/04/2059;MARIANA CARVALHO GUERRA DUARTE;32737024917;1560.76;false
19/04/2059;TIAGO MOURA;25703155569;1163.36;false
15/04/2059;ALESSANDRO LOPES CARVALHO;94440239470;615.13;false
10/04/2059;FLAVIO BATISTA SANTOS;93821525595;1599.66;false
05/04/2059;BRENO CARVALHO CONCEICAO ANDRADE;33221172284;1935.82;false
01/04/2059;IEDA LIMA;19630095125;811.06;false
01/04/2059;ALAN SILVEIRA;49763546550;750.92;false
01/04/2059;PAOLA NOGUEIRA DE PAULA;18087803250;519.23;false
28/03/2059;PATRICIA BARRETO;23249086305;190.06;false
