01/07/2059;ANA CARLA CONCEICAO;98024937984;1968.23;false
19/04/2059;MARIANA CARVALHO GUERRA DUARTE;32737024917;1560.76;false
19/04/2059;TIAGO MOURA;25703155569;1163.36;false
01/04/2059;PAOLA NOGUEIRA DE PAULA;18087803250;519.23;false
01/04/2059;ALAN SILVEIRA;49763546550;750.92;false
16/03/2059;MIRIAN MORAES CUNHA;41111503868;1913.45;false
09/01/2059;OTAVIO MOREIRA CONCEICAO;76394922964;136.81;false
28/12/2058;BERNARDO SOUZA GALVAO VARGAS;97920599364;96.84;false
28/12/2058;BERNARDO MOREIRA COELHO CARVALHO;62463305822;582.56;false
25/10/2058;RUI MARTINHO GODOI;29370708446;1493.98;false
11/10/2058;JULIO DUARTE;81162705560;1672.3;false
09/09/2058;SUELI COSME FERREIRA COUTINHO;11424102487;1700.71;false
15/07/2058;BIANCA LOPES LOPES LOPES;09240544567;446.54;false
01/05/2058;MIGUEL CARVALHO;01130696969;1680.89;false
23/04/2058;ALINE PRATES GALVAO ANDRADE;74137701917;920.43;false
12/11/2057;AMANDA MOURA MELLO;44442796898;730.45;false
08/06/2057;CARLOS DA SILVA;57930079032;639.35;false
09/04/2057;SIMONE VIEIRA;70987823569;1220.62;false
26/02/2057;LUIS RODRIGUES;44717038338;690.28;false
29/12/2056;OSVALDO FERREIRA;62105182565;308.0;false
03/07/2056;SANDRO CONCEICAO;91794865558;221.13;false
03/07/2056;BRUNO COUTINHO;05850910990;1901.24;false
01/04/2056;SANDRA SILVEIRA ROCHA;50479494243;1458.46;false
25/02/2056;ATILA MELLO ANDRADE DUARTE;56679970015;596.91;false
15/02/2056;FLAVIO DE SOUZA GOMES;07892993564;1561.1;false
01/03/2055;LUCIO LOPES;70883848999;955.71;false
07/02/2055;GUILHERME COSME CARVALHO GARCIA;97261638663;337.63;false
26/08/2054;ADILSON TELLES SOUZA RANGEL;02551856435;1848.63;false
26/08/2054;ANA CRISTINA GUSMAO;40566820826;859.79;false
28/04/2054;JULIA MOURA;68300893078;1481.78;false
17/02/2054;JOSE CARLOS SA MAIA;05348331777;1291.3;false
12/02/2054;ALVARO COSTA;82932750220;1935.15;false
12/01/2054;NATALIA MARTINHO;83786888623;1009.26;false
09/01/2054;JOAO ROMAO;85264526548;466.68;false
18/11/2053;NILTON RIBEIRO CUNHA;24632949177;315.23;false
21/10/2053;JULIO ROMAO ROCHA CRUZ;79769298598;744.45;false
